name,mana,attack,health,durability,card_mark,is_Druid,is_Hunter,is_Paladin,is_Mage,is_Warrior,is_Shaman,is_Priest,is_Demon Hunter,is_Neutral,is_Rogue,is_Warlock,is_Death Knight,is_Amalgam,is_Beast,is_Demon,is_Dragon,is_Elemental,is_Mech,is_Murloc,is_Naga,is_Pirate,is_Quilboar,is_Totem,is_Undead,is_lengendary,is_Shadow,is_Nature,is_Fire,is_Arcane,is_Frost,is_Fel,is_Holy,lsa_0,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19
gnomeregan-infantry,3,1.0,4.0,,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05569855161102233,-0.04975408318408714,-0.12624019796815905,-0.21157125043596808,0.24288038266689357,0.29077319987822814,0.0841634151781997,0.11502382193594057,-0.016241569485264878,0.016114982989628695,0.05820303525965501,0.017585574058099827,-0.022974599389521677,-0.09441320412840985,-0.11585506239443866,-0.035789963967248,-0.046005902402306384,-0.018412486376509118,0.013622333483908929,0.01433954566774229
gnomish-experimenter,3,3.0,2.0,,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3343265862500881,-0.19233839237338152,-0.1796936620214004,0.19273791664023615,-0.14548087535053006,0.038349934819181024,0.029276643107062978,-0.08818634062366563,0.2715951606180101,0.03952404316302234,0.11085534184837499,-0.02282695882941671,-0.059091530238353535,-0.03637605545565578,-0.08227382344062029,-0.11544495342281126,-0.07901803432278243,0.058452100293454164,-0.08799193770773071,0.03137322359123191
gnomish-inventor,4,2.0,4.0,,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3072598112807722,-0.16858297366796887,-0.12809447425738923,0.1132267635646493,-0.2598140862352605,0.20132661345100114,-0.2085520121258347,-0.07456280494617236,0.512520648979269,0.15567442506525564,0.18775476075062902,0.11836116104552011,0.23473788448660163,-0.21301289489352943,0.07861037742560502,-0.01999177206600756,-0.08474166824335294,0.14821985481628344,0.018380735320233935,-0.06029544206106908
goblin-auto-barber,2,3.0,2.0,,3.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25729298537585765,-0.13861643663055373,-0.007938507321776884,-0.19106284668497286,0.18258664571975924,-0.34211659766194535,-0.2597812865409449,0.1145948232412301,0.09954636555834573,-0.03141447532478313,-0.14774884812971917,0.01899905130842055,-0.08550707376627957,-0.16712190653072556,-0.07638290577602168,-0.033465488435900026,0.05942096971455475,0.006692175880440666,-0.03216604058252469,-0.27044715397045643
goblin-blastmage,4,5.0,4.0,,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24291480216601125,0.21949982516680916,-0.15783270641987907,-0.012147687353565056,-0.09040079923987016,0.02560525326131519,-0.026605432538107543,-0.012320373521222311,0.042282687170948546,-0.16803949451443198,0.013584549857489428,-0.06780795051122852,-0.0017482744356599154,-0.013313110963568422,0.10826730313056886,-0.03960507330113628,-0.07512268590774125,-0.054908506405763294,0.009866717491122562,0.027610563281794825
goblin-bomb,1,0.0,2.0,,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4163433362271815,0.5352225757552634,0.09770494471887592,0.07272225222620984,0.03477533966033422,0.028713250779690246,0.21326374522361263,0.09860950802324267,0.033135536174878105,0.116104259297025,-0.10376254745279691,0.066302266857044,0.12745975127153153,-0.01359113915989265,0.13278737010722413,0.01104345845597643,0.0308902164401021,-0.2763602396689645,0.12195780383146752,-0.0435578886736092
goblin-prank,2,,,,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3239829839386169,-0.202400411463006,0.0018836171964009343,-0.04837856531232447,0.07669358745627954,-0.2523664979603322,0.2964086430653786,-0.14545672313706662,0.03754289404307077,-0.09338216764020431,0.14159832862185884,0.1374645218072265,0.03231640240407872,-0.017473084597543265,0.017829001137769585,0.0507935846240161,-0.10188249108362152,0.12854308466506054,0.006626647442790349,-0.08311453895777533
goblin-sapper,3,2.0,4.0,,2.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17271508909989705,-0.0860082251525515,0.12427954106998243,-0.09563522491760856,0.018994875321146888,-0.02890823791084178,-0.14371820913343358,0.0738745487012449,0.013993581366779272,0.07207784227755837,-0.06617909355509408,-0.09834969732057162,-0.04905868410449282,0.02035615235126669,-0.10214175339229331,-0.14278285055956136,0.08704563498251881,-0.08544857113743533,-0.04882978653953182,-0.07327376521340212
goboglide-tech,3,3.0,3.0,,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2615718731328661,-0.1345307806901362,-0.2379360375777661,-0.14219958568087984,-0.0644463486873239,-0.0315459532511454,-0.18850711613527485,-0.0035879340977842743,0.060391083450206384,-0.18960736407021822,0.00629356093131225,-0.09425377688019597,0.10521092840741764,0.10137692226109754,0.23668433602030672,-0.1414168151399218,-0.06113170184317325,0.08675886152338341,0.18029216686607713,-0.0202404429075738
going-down-swinging,5,,,,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3126924162460946,-0.062478290100958414,-0.026334978590927337,-0.23142551656816468,0.1123249216932571,-0.4112162018532397,0.04335855900687923,0.09892987655363808,-0.022780406088041487,0.1941892915441134,-0.07560934286897648,0.005626230679219517,0.031282370745340855,-0.06985505749064817,-0.0724327262765108,-0.12851585235134733,0.04221795015619863,-0.07571468615517313,-0.09300568545488824,0.024267049768565283
golakka-crawler,2,2.0,3.0,,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22104727177593664,-0.11628008323920794,-0.14725496813896363,-0.046990346241519224,0.061758453053158836,-0.09739487610123125,-0.14274985652229644,-0.035714820979992325,0.09034155552788092,-0.0902933761294005,0.06798799503355124,-0.13141206170335332,0.033600349058706125,-0.03975033461305492,0.1618200307084071,-0.1287402064319123,0.06622891069902086,0.002954187123306966,0.24959949271815965,0.0661742552249023
golakka-glutton,3,2.0,3.0,,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24764298071858992,-0.14262946851623337,-0.16457577705024476,-0.03803658614010309,0.07717872565580894,-0.10516233914550971,-0.16307927984675782,-0.052315600874876786,0.08862168257236609,-0.1084232941390441,0.08760841506669213,-0.14222494820981813,0.038076296719675745,-0.057886838193887076,0.17210064474516337,-0.10817320154657997,0.05129955276458376,0.0010687879806662451,0.27878700938080847,0.03387410208494283
gold-road-grunt,5,3.0,7.0,,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18009442436436432,0.12084595356765757,-0.04004350956393389,-0.16478118518186874,0.09539239057779199,0.09721773876256598,0.09099744119227848,0.1648685768594397,3.762390858232968e-05,-0.01768759912479797,0.042308510415985545,-0.002415588874662528,0.05638076040336153,-0.09367105206163182,0.045315529625335235,-0.09451718198212795,0.08735874260371004,0.020668981857888572,0.04674558306098449,-0.06548988688190199
golden-scarab,3,2.0,2.0,,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18022391224323356,-0.10886182881736904,-0.09529292903930765,0.07583760711592182,-0.1343906643103683,0.11187455930097379,-0.09922667461087786,-0.02435053118822275,0.18140610077710134,-0.011987623991211092,0.08624507769425954,-0.02196874132087646,-0.032197496252233004,-0.09544218692577706,0.01605438457445211,0.03184705873864771,-0.03705849684344508,0.061595947475953275,0.01232969295320225,-0.018277274107065117
goldshire-footman,1,1.0,2.0,,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09715981595791924,-0.0826976589502001,-0.22498251333505567,-0.38084625554355384,0.4568625599991666,0.5713999360855643,0.18157730552256882,0.21435473006152617,-0.03687579242591172,0.030592733157231836,0.11388049844875978,0.03184788858131289,-0.025093254499941,-0.2112064585569386,-0.2628094395191515,-0.02916449062862958,-0.12953076111004752,-0.017914505500507102,0.04046621440984816,0.0364592268352284
goldshire-gnoll,10,5.0,4.0,,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2860187392511383,-0.09385393665432172,0.14901217448931287,-0.1494509805056674,-0.14620068317539364,0.13038830506426663,-0.27761845877267516,-0.18826504109021405,-0.2883074144975609,0.3497522357531433,0.19219103350862277,0.06655586390354848,0.0007439126553719193,0.05648413928338336,0.05075128796560578,-0.17936986152838974,0.003487818221532532,0.26820385448283973,0.012933672851717103,-0.08039387603268207
goldwing,4,3.0,5.0,,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20294865486338354,-0.08625559219693668,-0.23714257681816234,-0.13131522666281692,-0.13431765566346293,0.03828139413213902,-0.14094760535841205,0.03981386216030592,0.049591063622684256,-0.1919087852319154,-0.05330068876340091,-0.12422179573842981,0.061688740347033075,0.09775639807081987,0.21667669628352607,-0.11407553085384729,-0.02299563999981621,0.03843776465916648,0.07389053358750224,-0.01956833134505465
goliath-sneeds-masterpiece,8,8.0,8.0,,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22158684787278973,0.1959346547291659,0.0324443373318603,-0.09955363701856675,-0.0621619233420416,0.021429141573736342,0.022398399681287807,-0.1046485155556263,-0.040631836487084405,-0.08244328512677025,0.018959314254793157,0.004232714259129624,0.00830955371893453,-0.04911910446445212,0.07436690228854707,-0.003219781281899448,0.014503889056229798,-0.07752055731785443,0.07157020658332355,0.014414221500996076
gone-fishin,1,,,,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14585516835841797,-0.08540936381582112,-0.06642719702276259,0.08812470889515704,-0.1657160170765303,0.10088008406510397,-0.08360359241807973,-0.027525403105704106,0.29013721429829614,0.144125487801939,0.11553260938765564,0.15426805004452795,0.18748849717113972,-0.13106630677592443,0.003252409602107544,-0.03608824680091556,-0.022636915613963526,0.08990167362329272,-0.00607206634459588,-0.009109306137560062
gonk-the-raptor,7,4.0,9.0,,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24923160188229962,-0.08679998077601989,-0.07801366004671598,0.03238896513558276,0.028428284315039486,-0.22037689722080822,0.09729137088154136,0.13954741054434544,0.08285968587592098,0.14215002433699434,-0.08237181943463334,0.049173252465281106,-0.03143866285655442,0.13037990555815906,-0.1789821588934599,-0.10120133860867664,-0.00685957121764012,0.054685636954117385,0.1443089707421395,0.14495573693343236
goody-two-shields,3,4.0,2.0,,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05801625956699317,-0.05842471880002559,-0.12592280191828648,-0.16271225620351643,0.16735875919454718,0.02554005730420683,-0.05198837184280729,0.06487024808924226,0.09517354203741567,-0.008274205695104016,0.1781293628670905,0.37951103608697523,-0.23382942802306947,0.3723743116942493,0.43815476576076473,0.019436117781806546,0.2688430319845174,-0.07082276549049721,-0.10890564092479421,0.10859191746379251
gorehowl,7,7.0,,1.0,4.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22290375471313403,-0.023140339798579875,-0.029203832808796758,-0.06850093517222966,-0.09065632708176549,-0.08017576448670372,0.07669230782346005,-0.13188629346045147,-0.1251171141465499,0.14606014093317515,0.1144459353796189,0.030986906632325287,-0.08488442571433336,-0.020155030598554686,-0.12939092762330193,-0.027682416185013055,0.12023185999465184,0.10040430076876525,-0.035861898257207814,-0.1050138607426987
gorillabot-a-3,3,3.0,4.0,,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16224075766165338,-0.07962707074270514,-0.14532451787004771,-0.01806458801774934,-0.1379546515400333,0.05097827542891886,-0.08596606743583073,-0.0034829090080071116,0.05292795574636117,-0.172461376201203,0.02960263513358025,-0.09768473318827245,-0.041718994347798355,0.009728188546132588,0.05840139047351162,0.03305702884717435,-0.08651958625106637,-0.03985075549318011,0.025606234392241786,0.015154974870313486
gorloc-ravager,5,4.0,3.0,,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14769594275669434,0.0070618628665923035,-0.033430974931531604,-0.016544239621034736,-0.08236195514543454,0.09308414553407846,-0.09552831620707627,-0.05008011217485038,0.2723652228662331,0.05832983874560395,0.0170229148733317,-0.030503289024241757,0.0551060236781589,-0.03818378280413471,0.0739996443545066,0.031480338860095665,-0.06314516690912245,-0.020129797483596307,-0.0201062226883481,-0.08002611631262471
gormok-the-impaler,4,4.0,4.0,,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24707334710784004,0.24047879448693363,-0.04855798906847524,-0.1472514188817003,-0.049230941737111,0.007776443843998634,-0.06942454501042969,-0.05448984269491858,0.06183187784440121,-0.1980468505897973,-0.02528074424508009,-0.04657360444375981,0.04397336549521108,-0.002405110426643136,0.08893536189070292,-0.024451246931839442,-0.11670812650544349,0.000806698890165639,-0.057210894030687305,-0.009535478163030957
goru-the-mightree,7,5.0,10.0,,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21855932899702246,-0.10380895367674177,0.1296291000680923,-0.2675570931917604,0.05108997703205388,0.10345417612160086,0.09366190586020412,-0.04724938323951006,-0.047095205434234934,-0.09302583269008871,0.09162740949603826,-0.0023085008526288614,0.013206912809011075,-0.08304630588542126,0.07187897539288292,-0.014147606589323004,-0.06546698964550185,-0.005954701220317165,0.09727803008240685,-0.04851212933088755
gral-the-shark,5,2.0,2.0,,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4078666556141031,-0.1570471345390101,0.13055256443436702,0.16325362863406886,0.1098237718315715,0.01837688143415351,-0.11274816576863368,0.13481666956793115,0.011916590299757916,0.03452352388578329,0.013571313861439267,-0.0799480500824221,-0.016742058968348586,0.024807511463220605,0.06499433364094455,-0.13123380285767078,0.08059114361745187,0.033004335453868154,-0.0586521745817459,-0.03368746842828359
grand-archivist,8,4.0,7.0,,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28827459902318237,-0.1389747777037555,0.2975617059010046,-0.13975339481887786,-0.1849950644166366,0.010616063952076283,0.16270261580171896,0.026503127827536027,0.04065828312501015,-0.20921054023329358,-0.07794646838105998,0.14569768967932986,-0.0702380426369709,-0.09252920585883884,-0.016376890122345333,0.13537480517506284,0.05556792548202337,-0.06836859152812676,-0.054521805736883276,0.08294237898988913
grand-crusader,6,5.0,5.0,,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35326762588636695,-0.09298024005934435,0.1838979959332438,0.2535043557190912,0.02271406087813661,0.14174218103711334,-0.18192390707839323,0.20671499831756837,-0.07273985497987769,0.04388682326564748,0.08163102061923566,-0.013433136231420237,0.03957686636545826,-0.1465995020250566,0.16975027249254743,-0.04518526877878626,-0.05190556237491516,0.14312126709870476,0.007675791229280665,0.05380680824236217
grand-empress-shekzara,6,5.0,7.0,,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39014595777377453,-0.17326905388580865,0.10053934162594072,0.05968548117498658,-0.1067931189009124,0.11000406579106299,-0.11571721679123073,-0.15537617900508932,0.3828484524609166,-0.07347664699377597,0.14546063003192455,0.033498666096132536,-0.02919687308753552,0.004572431901254427,-0.14391218254586588,-0.06715538183359604,-0.015237655094457764,0.11570099271200757,-0.054699108469710815,0.01948416350370313
grand-finale,8,,,,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11683678414157975,-0.04542428176292851,-0.05226796804434669,-0.13379076432104214,-0.13037062418906215,0.029921777773956493,0.011691055193181081,-0.06609999697259608,-0.1368028783459213,-0.015417952298606362,0.016171672319710638,-0.038136077741360484,0.06724568047969713,0.016484069789587,0.13502971050315024,-0.08059337872509513,-0.058471264789307704,0.03554843296161997,-0.03057093618868856,0.05982274628438443
grand-lackey-erkh,4,2.0,3.0,,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2455606262026665,-0.07126498037339804,0.05024037088312226,0.15211586899925567,-0.05687210093905667,0.05048784156136001,-0.07926638347427083,0.1925225686301053,-0.11079413485570594,-0.03275128889303161,0.024673371540039058,0.03616569164080763,0.04882369330038854,0.034299745834904305,0.0007972679418110449,-0.01053809102930336,-0.04853391438308658,0.1123959793986342,0.0374040011841381,0.13338740130729135
grand-magister-rommath,9,5.0,7.0,,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22185506800716462,-0.1001773895815399,0.028145850755950712,-0.16062750180956775,-0.21016899580310794,0.04279219782251057,-0.13575388627926974,-0.00027706085897417215,-0.16102669688814997,-0.03232340768002662,-0.043409735426192274,-0.03203841506953696,-0.055143466207066325,0.036232939205600584,-0.021709144645496094,0.050432400995243695,-0.00655366528278465,-0.09955822450429086,-0.11787623062965963,0.05965248756332482
grand-magus-antonidas,8,6.0,6.0,,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23629309884747257,-0.05674197233517941,-0.002828217583380477,-0.09360066206541515,-0.206347258988806,0.05666169665408932,-0.022349063214109774,0.04426259582046796,-0.1109232172376651,-0.17193232401038103,-0.029137530259059907,0.006672461093226084,-0.034230058335512535,-0.054451400870017055,0.06884587983616518,0.12514595194187103,-0.0020540910000186484,-0.03133891721877037,-0.0223931301219895,0.1097303220828872
grand-totem-eysor,3,0.0,4.0,,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.37411291869178326,-0.09030978933004612,0.4241177905845589,-0.15400377321896827,0.11853854218373011,-0.1271500546825649,-0.0036464415311124806,-0.06307808360024644,0.02625867114811513,-0.21797247624065946,0.1244059695409595,0.0970290019743161,0.06301036137226838,-0.013084602845375562,0.021738365904959818,-0.011050071807202563,-0.08664225005688861,0.01914393034267497,-0.014827377479881547,0.005187227225555879
grandmummy,2,1.0,2.0,,3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089949305981734,-0.19829346056409716,-0.1390759758136949,0.22314526001216495,0.2696082471077966,-0.18394617958214732,-0.03252950518663755,-0.14500680618769055,-0.127981213567744,0.03903133903300226,0.05059025660954333,0.08346543187878495,0.13781050837209854,-0.13999776141323883,0.12204865714253423,0.19325597443070555,-0.11105338433574,-0.23838420318700998,0.0713671887819353,-0.08620985478253548
granite-forgeborn,4,4.0,5.0,,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30075268177818204,-0.11352387157268914,0.35623910690018834,-0.0875634465498209,-0.04511162606065768,0.08072717350962952,-0.03937059164466737,-0.06300375049286003,0.008507513262303517,-0.04875455276534204,0.14304098607209148,0.017696550415333686,-0.11284397392945343,0.0787907844506116,-0.09500170788669862,-0.02220941444299758,0.17748953535051842,0.010699632584075535,0.16848914192468795,-0.24449014832418595
grave-defiler,1,2.0,1.0,,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21141096124457168,-0.1328362562239809,0.09436632490239824,0.06902470265748495,-0.04419204275079271,0.05160685757706088,-0.12548854236198667,0.0903135946411587,-0.055199517141186455,-0.12214064793407484,0.014607442864361688,-0.008075848431376261,-0.11245284077227181,-0.010726183990237205,-0.03572790099541708,0.018823780567511484,-0.004688880006654104,0.06546730304077844,-0.013594240435123674,-0.05454808697899415
grave-digging,4,,,,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2915214439321896,-0.048005233211188963,-0.010081662967521325,-0.08283761195866557,-0.19530593357803758,0.01982353970302842,-0.011358937904625319,-0.14200265915152457,0.029756066073964967,0.18564438428296912,0.04090748721437163,0.0558268517166044,0.007656404277636283,-0.012137006271815506,-0.03107723764845882,0.0910121805747939,-0.14867229964432513,-0.05304691126591806,0.06999853927753313,-0.036346598579499664
grave-horror,12,7.0,8.0,,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24866405461622437,-0.058606279075299354,-0.17449888074952474,-0.37695660734357117,-0.27727841740700626,0.22467920802867158,-0.11139595696471175,-0.06662578768030775,-0.4678313440573969,0.23662600026007094,0.08760859560740798,0.04454197759682004,-0.09849473661884567,-0.06669038616158117,-0.06624221556183532,0.1138288014585969,-0.021912495391453443,0.030196487250490775,-0.11252284966335212,0.12150862317115191
grave-rune,4,,,,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3706750030339241,-0.15465853572585142,-0.06747992861138802,0.07787893642770721,0.09549936924011015,-0.0572413608131697,0.18559931357822174,-0.2020303126081034,-0.04943029791280168,0.0214499946015542,-0.14132028817358014,0.06117001504522683,0.134664734484913,0.008966404357071935,0.0474509869553093,0.09634690877471812,-0.08488264815158204,-0.14501518630942503,-0.07370817400266493,-0.11444989149316154
grave-shambler,4,4.0,4.0,,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13329589177068607,-0.09157241378294564,-0.0029429715116608534,-0.09084606999191983,0.025995837847952646,-0.11583042028950928,-0.1321988018048141,0.07280682495452255,0.021899263710761993,-0.007209327420667495,-0.039655246492409035,0.03886026555873787,0.059556459958477165,-0.020490730753368366,0.0935996860959355,-0.13145108445314216,-0.05066266422812848,0.011052180060375113,0.1430331594274391,-0.004188421706209824
grave-strength,4,,,,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21785529541824225,0.006432986285275374,0.02636399494821714,-0.10661392096210624,0.20948307652284054,-0.2518163906798741,-0.17060973655026934,0.02236908564442189,0.038434569597780265,-0.005225608659959851,-0.07865727898516327,0.04842178461659344,0.04393031863328962,-0.03556022872254861,-0.09438267710135909,0.07123887096515824,-0.0018120146314540286,-0.004953918775340627,-0.03900964429925659,-0.09709489455546201
gravelsnout-knight,1,2.0,3.0,,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35414022720268307,-0.19203847186556566,-0.015782382971542185,0.13639750790784352,0.032889932442991376,0.05241887070985363,0.004656991185711659,-0.06810178968515264,-0.12409310576256685,0.013238336580411299,-0.0784698999315509,-0.10169134897826662,-0.08887142254657696,-0.03811174414865477,0.1187778243284357,-0.0901404177004908,0.03556951505979497,-0.019338392732802405,0.10369767928860758,-0.014422811841957796
graveyard-shift,3,,,,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742996540448646,-0.06218455484879612,-0.044466250036672365,0.00927715962534586,0.05496546186858208,0.1043978052546732,0.09005240862970579,-0.0921535250291215,-0.0757549868237461,-0.05441977426902578,-0.23993676253300544,-0.023836889083173468,0.10890885097363309,0.1533888907449339,0.040287765893269004,0.027899096284368995,0.043331729395333696,0.13739332463631587,0.042432384442599086,-0.11507390459008202
great-hall,2,,,,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32404095607932126,0.009465935641483354,-0.08675651068218362,0.03568598891695332,0.09956510143863917,-0.18301447519011346,0.09225413556792753,0.15633114507787776,0.15028010363766883,0.1292566472780425,0.11458028224955955,-0.24550257610586507,-0.0003447105189404954,0.0146799323218103,-0.05460093549951243,0.033926062741144083,0.24519075528660572,0.10621579622136798,-0.1925346933429272,0.022354192851692507
greater-arcane-missiles,7,,,,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17788389458173987,0.18782872251892385,0.014211995513193729,-0.00026325048476853047,-0.03846260189937431,0.03251763179538394,0.07043143794945629,-0.03794789748593444,-0.09277532319180018,-0.011117189478322156,-0.0050404809103351735,0.038359985886850044,-0.0053793553291884896,-0.06001177757377851,0.09820515298089875,-0.0027706605468226344,-0.02902761772657184,-0.05628436652705648,-0.01956802150804135,-0.054581891330836324
greater-healing-potion,4,,,,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17371412540971648,0.023143546208973492,-0.03937386548360252,0.057228517371545884,0.06204949835825013,-0.07354237910866551,0.0701311166789575,0.0933548881724922,0.07437602477206867,0.08983851095675674,0.15994607292277052,-0.23894695677291078,0.055433142865950656,0.05368538205284279,0.05097358676783053,0.3420048704166012,0.014124501435380823,0.12377133798607139,-0.049907273441218085,0.011666017715149883
greedy-sprite,3,3.0,1.0,,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08673701174627219,-0.027623604975060438,-0.04761362342022843,-0.04231805296000723,0.015737372143266787,0.014056299282167086,-0.019032767081507855,-0.005204866130678935,0.008294121388201618,0.03628510356172472,-0.0778949657941393,-0.03950106935592333,0.14374354430308067,-0.05081778758817322,0.1676987359890657,-0.08281857290887591,0.10023569723631649,-0.07788845838447798,0.002935522309405428,-0.0033417895139926795
